VC:4bd5283 BD:Sep 19 2013 SN:LGR-13-0274
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  09/11/2021 14:32:31.691,    1.96522e+00,    0.00000e+00,    1.69757e+04,    0.00000e+00,    4.00930e+02,    0.00000e+00,    1.99916e+00,    0.00000e+00,    4.07853e+02,    0.00000e+00,    1.40092e+02,    0.00000e+00,    2.25350e+01,    0.00000e+00,    2.24937e+01,    0.00000e+00,    9.47433e+00,    0.00000e+00,    1.01094e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:32.539,    1.97055e+00,    0.00000e+00,    1.70648e+04,    0.00000e+00,    4.02237e+02,    0.00000e+00,    2.00476e+00,    0.00000e+00,    4.09221e+02,    0.00000e+00,    1.40094e+02,    0.00000e+00,    2.25355e+01,    0.00000e+00,    2.24887e+01,    0.00000e+00,    9.46976e+00,    0.00000e+00,    1.01203e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:33.386,    1.96885e+00,    0.00000e+00,    1.69956e+04,    0.00000e+00,    4.02366e+02,    0.00000e+00,    2.00289e+00,    0.00000e+00,    4.09322e+02,    0.00000e+00,    1.40092e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24539e+01,    0.00000e+00,    9.47140e+00,    0.00000e+00,    1.01159e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:34.234,    1.96631e+00,    0.00000e+00,    1.69332e+04,    0.00000e+00,    4.02300e+02,    0.00000e+00,    2.00018e+00,    0.00000e+00,    4.09230e+02,    0.00000e+00,    1.40074e+02,    0.00000e+00,    2.25348e+01,    0.00000e+00,    2.24254e+01,    0.00000e+00,    9.47348e+00,    0.00000e+00,    1.01183e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:35.082,    1.96905e+00,    0.00000e+00,    1.70029e+04,    0.00000e+00,    4.03120e+02,    0.00000e+00,    2.00311e+00,    0.00000e+00,    4.10093e+02,    0.00000e+00,    1.40090e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24249e+01,    0.00000e+00,    9.47431e+00,    0.00000e+00,    1.01201e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:35.930,    1.96091e+00,    0.00000e+00,    1.67947e+04,    0.00000e+00,    3.98751e+02,    0.00000e+00,    1.99441e+00,    0.00000e+00,    4.05562e+02,    0.00000e+00,    1.40101e+02,    0.00000e+00,    2.25350e+01,    0.00000e+00,    2.24552e+01,    0.00000e+00,    9.46728e+00,    0.00000e+00,    1.01145e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:36.777,    1.97152e+00,    0.00000e+00,    1.68811e+04,    0.00000e+00,    4.00669e+02,    0.00000e+00,    2.00537e+00,    0.00000e+00,    4.07549e+02,    0.00000e+00,    1.40115e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.24963e+01,    0.00000e+00,    9.47365e+00,    0.00000e+00,    1.01181e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:37.626,    1.97091e+00,    0.00000e+00,    1.68826e+04,    0.00000e+00,    4.03975e+02,    0.00000e+00,    2.00475e+00,    0.00000e+00,    4.10913e+02,    0.00000e+00,    1.40104e+02,    0.00000e+00,    2.25355e+01,    0.00000e+00,    2.24951e+01,    0.00000e+00,    9.46843e+00,    0.00000e+00,    1.01110e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:38.474,    1.96775e+00,    0.00000e+00,    1.70078e+04,    0.00000e+00,    4.03877e+02,    0.00000e+00,    2.00180e+00,    0.00000e+00,    4.10865e+02,    0.00000e+00,    1.40111e+02,    0.00000e+00,    2.25353e+01,    0.00000e+00,    2.25025e+01,    0.00000e+00,    9.47239e+00,    0.00000e+00,    1.01075e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:39.322,    1.97559e+00,    0.00000e+00,    1.70036e+04,    0.00000e+00,    4.05644e+02,    0.00000e+00,    2.00976e+00,    0.00000e+00,    4.12661e+02,    0.00000e+00,    1.40130e+02,    0.00000e+00,    2.25347e+01,    0.00000e+00,    2.24736e+01,    0.00000e+00,    9.47048e+00,    0.00000e+00,    1.01166e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:40.170,    1.97715e+00,    0.00000e+00,    1.71190e+04,    0.00000e+00,    4.07913e+02,    0.00000e+00,    2.01158e+00,    0.00000e+00,    4.15018e+02,    0.00000e+00,    1.40109e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24504e+01,    0.00000e+00,    9.46645e+00,    0.00000e+00,    1.01173e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:41.017,    1.97612e+00,    0.00000e+00,    1.70826e+04,    0.00000e+00,    4.06994e+02,    0.00000e+00,    2.01047e+00,    0.00000e+00,    4.14068e+02,    0.00000e+00,    1.40098e+02,    0.00000e+00,    2.25355e+01,    0.00000e+00,    2.24470e+01,    0.00000e+00,    9.46897e+00,    0.00000e+00,    1.01163e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:41.865,    1.96432e+00,    0.00000e+00,    1.67447e+04,    0.00000e+00,    3.99637e+02,    0.00000e+00,    1.99777e+00,    0.00000e+00,    4.06443e+02,    0.00000e+00,    1.40089e+02,    0.00000e+00,    2.25344e+01,    0.00000e+00,    2.24374e+01,    0.00000e+00,    9.46868e+00,    0.00000e+00,    1.01137e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:42.713,    1.96825e+00,    0.00000e+00,    1.69528e+04,    0.00000e+00,    4.02988e+02,    0.00000e+00,    2.00219e+00,    0.00000e+00,    4.09937e+02,    0.00000e+00,    1.40097e+02,    0.00000e+00,    2.25353e+01,    0.00000e+00,    2.24429e+01,    0.00000e+00,    9.46970e+00,    0.00000e+00,    1.01185e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:43.560,    1.96947e+00,    0.00000e+00,    1.69862e+04,    0.00000e+00,    4.03592e+02,    0.00000e+00,    2.00350e+00,    0.00000e+00,    4.10565e+02,    0.00000e+00,    1.40093e+02,    0.00000e+00,    2.25350e+01,    0.00000e+00,    2.24338e+01,    0.00000e+00,    9.47313e+00,    0.00000e+00,    1.01128e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:44.408,    1.96782e+00,    0.00000e+00,    1.67979e+04,    0.00000e+00,    4.02504e+02,    0.00000e+00,    2.00144e+00,    0.00000e+00,    4.09380e+02,    0.00000e+00,    1.40076e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.24196e+01,    0.00000e+00,    9.46926e+00,    0.00000e+00,    1.01136e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:45.256,    1.96582e+00,    0.00000e+00,    1.68438e+04,    0.00000e+00,    4.03330e+02,    0.00000e+00,    1.99950e+00,    0.00000e+00,    4.10240e+02,    0.00000e+00,    1.40095e+02,    0.00000e+00,    2.25351e+01,    0.00000e+00,    2.24212e+01,    0.00000e+00,    9.47016e+00,    0.00000e+00,    1.01158e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:46.104,    1.95666e+00,    0.00000e+00,    1.67169e+04,    0.00000e+00,    3.95891e+02,    0.00000e+00,    1.98993e+00,    0.00000e+00,    4.02622e+02,    0.00000e+00,    1.40102e+02,    0.00000e+00,    2.25350e+01,    0.00000e+00,    2.24494e+01,    0.00000e+00,    9.46792e+00,    0.00000e+00,    1.01197e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:46.952,    1.96915e+00,    0.00000e+00,    1.68103e+04,    0.00000e+00,    4.03155e+02,    0.00000e+00,    2.00282e+00,    0.00000e+00,    4.10048e+02,    0.00000e+00,    1.40097e+02,    0.00000e+00,    2.25351e+01,    0.00000e+00,    2.24801e+01,    0.00000e+00,    9.47012e+00,    0.00000e+00,    1.01117e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:47.800,    1.97344e+00,    0.00000e+00,    1.69198e+04,    0.00000e+00,    4.03480e+02,    0.00000e+00,    2.00740e+00,    0.00000e+00,    4.10424e+02,    0.00000e+00,    1.40105e+02,    0.00000e+00,    2.25354e+01,    0.00000e+00,    2.24861e+01,    0.00000e+00,    9.47282e+00,    0.00000e+00,    1.01203e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:48.647,    1.97041e+00,    0.00000e+00,    1.67372e+04,    0.00000e+00,    4.04367e+02,    0.00000e+00,    2.00395e+00,    0.00000e+00,    4.11251e+02,    0.00000e+00,    1.40112e+02,    0.00000e+00,    2.25357e+01,    0.00000e+00,    2.24862e+01,    0.00000e+00,    9.47112e+00,    0.00000e+00,    1.01106e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:49.496,    1.96673e+00,    0.00000e+00,    1.69240e+04,    0.00000e+00,    4.03045e+02,    0.00000e+00,    2.00059e+00,    0.00000e+00,    4.09984e+02,    0.00000e+00,    1.40128e+02,    0.00000e+00,    2.25347e+01,    0.00000e+00,    2.24510e+01,    0.00000e+00,    9.47279e+00,    0.00000e+00,    1.01110e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:50.344,    1.97799e+00,    0.00000e+00,    1.68929e+04,    0.00000e+00,    4.08630e+02,    0.00000e+00,    2.01197e+00,    0.00000e+00,    4.15652e+02,    0.00000e+00,    1.40116e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24460e+01,    0.00000e+00,    9.47452e+00,    0.00000e+00,    1.01141e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:51.192,    1.97527e+00,    0.00000e+00,    1.69788e+04,    0.00000e+00,    4.06241e+02,    0.00000e+00,    2.00939e+00,    0.00000e+00,    4.13257e+02,    0.00000e+00,    1.40119e+02,    0.00000e+00,    2.25354e+01,    0.00000e+00,    2.24451e+01,    0.00000e+00,    9.47314e+00,    0.00000e+00,    1.01160e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:52.039,    1.96883e+00,    0.00000e+00,    1.69438e+04,    0.00000e+00,    4.02788e+02,    0.00000e+00,    2.00276e+00,    0.00000e+00,    4.09730e+02,    0.00000e+00,    1.40137e+02,    0.00000e+00,    2.25347e+01,    0.00000e+00,    2.24712e+01,    0.00000e+00,    9.47063e+00,    0.00000e+00,    1.01158e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:52.888,    1.97024e+00,    0.00000e+00,    1.68820e+04,    0.00000e+00,    4.04587e+02,    0.00000e+00,    2.00407e+00,    0.00000e+00,    4.11534e+02,    0.00000e+00,    1.40119e+02,    0.00000e+00,    2.25356e+01,    0.00000e+00,    2.24941e+01,    0.00000e+00,    9.47105e+00,    0.00000e+00,    1.01106e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:53.742,    1.97395e+00,    0.00000e+00,    1.70358e+04,    0.00000e+00,    4.05088e+02,    0.00000e+00,    2.00816e+00,    0.00000e+00,    4.12109e+02,    0.00000e+00,    1.40118e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.25174e+01,    0.00000e+00,    9.47130e+00,    0.00000e+00,    1.01189e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:54.592,    1.96841e+00,    0.00000e+00,    1.68102e+04,    0.00000e+00,    4.02863e+02,    0.00000e+00,    2.00206e+00,    0.00000e+00,    4.09751e+02,    0.00000e+00,    1.40105e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.25081e+01,    0.00000e+00,    9.47433e+00,    0.00000e+00,    1.01143e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:55.439,    1.96872e+00,    0.00000e+00,    1.67752e+04,    0.00000e+00,    4.02389e+02,    0.00000e+00,    2.00231e+00,    0.00000e+00,    4.09254e+02,    0.00000e+00,    1.40096e+02,    0.00000e+00,    2.25354e+01,    0.00000e+00,    2.24578e+01,    0.00000e+00,    9.47019e+00,    0.00000e+00,    1.01133e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:56.287,    1.96829e+00,    0.00000e+00,    1.67510e+04,    0.00000e+00,    4.02929e+02,    0.00000e+00,    2.00182e+00,    0.00000e+00,    4.09793e+02,    0.00000e+00,    1.40105e+02,    0.00000e+00,    2.25348e+01,    0.00000e+00,    2.24508e+01,    0.00000e+00,    9.47034e+00,    0.00000e+00,    1.01096e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:57.136,    1.96785e+00,    0.00000e+00,    1.69102e+04,    0.00000e+00,    4.02741e+02,    0.00000e+00,    2.00170e+00,    0.00000e+00,    4.09668e+02,    0.00000e+00,    1.40097e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.24333e+01,    0.00000e+00,    9.47184e+00,    0.00000e+00,    1.01178e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:57.982,    1.96293e+00,    0.00000e+00,    1.67773e+04,    0.00000e+00,    3.99614e+02,    0.00000e+00,    1.99642e+00,    0.00000e+00,    4.06432e+02,    0.00000e+00,    1.40082e+02,    0.00000e+00,    2.25356e+01,    0.00000e+00,    2.24552e+01,    0.00000e+00,    9.47813e+00,    0.00000e+00,    1.01109e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:58.831,    1.97078e+00,    0.00000e+00,    1.68365e+04,    0.00000e+00,    4.02697e+02,    0.00000e+00,    2.00453e+00,    0.00000e+00,    4.09593e+02,    0.00000e+00,    1.40101e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.25011e+01,    0.00000e+00,    9.46898e+00,    0.00000e+00,    1.01139e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:32:59.679,    1.96955e+00,    0.00000e+00,    1.68114e+04,    0.00000e+00,    4.03434e+02,    0.00000e+00,    2.00323e+00,    0.00000e+00,    4.10333e+02,    0.00000e+00,    1.40103e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.25074e+01,    0.00000e+00,    9.46892e+00,    0.00000e+00,    1.01158e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:00.526,    1.96771e+00,    0.00000e+00,    1.67965e+04,    0.00000e+00,    4.03101e+02,    0.00000e+00,    2.00133e+00,    0.00000e+00,    4.09987e+02,    0.00000e+00,    1.40086e+02,    0.00000e+00,    2.25361e+01,    0.00000e+00,    2.25043e+01,    0.00000e+00,    9.47005e+00,    0.00000e+00,    1.01083e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:01.374,    1.96553e+00,    0.00000e+00,    1.65810e+04,    0.00000e+00,    4.01412e+02,    0.00000e+00,    1.99867e+00,    0.00000e+00,    4.08180e+02,    0.00000e+00,    1.40100e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.24679e+01,    0.00000e+00,    9.47542e+00,    0.00000e+00,    1.01135e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:02.223,    1.96915e+00,    0.00000e+00,    1.67960e+04,    0.00000e+00,    4.02946e+02,    0.00000e+00,    2.00279e+00,    0.00000e+00,    4.09830e+02,    0.00000e+00,    1.40105e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24327e+01,    0.00000e+00,    9.47078e+00,    0.00000e+00,    1.01149e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:03.069,    1.96827e+00,    0.00000e+00,    1.67873e+04,    0.00000e+00,    4.02749e+02,    0.00000e+00,    2.00188e+00,    0.00000e+00,    4.09625e+02,    0.00000e+00,    1.40100e+02,    0.00000e+00,    2.25354e+01,    0.00000e+00,    2.24373e+01,    0.00000e+00,    9.47058e+00,    0.00000e+00,    1.01205e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:03.918,    1.96487e+00,    0.00000e+00,    1.66986e+04,    0.00000e+00,    3.99537e+02,    0.00000e+00,    1.99824e+00,    0.00000e+00,    4.06322e+02,    0.00000e+00,    1.40107e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24748e+01,    0.00000e+00,    9.47027e+00,    0.00000e+00,    1.01141e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:04.767,    1.96801e+00,    0.00000e+00,    1.67869e+04,    0.00000e+00,    4.02565e+02,    0.00000e+00,    2.00161e+00,    0.00000e+00,    4.09438e+02,    0.00000e+00,    1.40117e+02,    0.00000e+00,    2.25359e+01,    0.00000e+00,    2.25065e+01,    0.00000e+00,    9.47665e+00,    0.00000e+00,    1.01172e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:05.613,    1.96883e+00,    0.00000e+00,    1.67782e+04,    0.00000e+00,    4.01444e+02,    0.00000e+00,    2.00243e+00,    0.00000e+00,    4.08294e+02,    0.00000e+00,    1.40118e+02,    0.00000e+00,    2.25358e+01,    0.00000e+00,    2.25058e+01,    0.00000e+00,    9.46968e+00,    0.00000e+00,    1.01155e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:06.462,    1.96958e+00,    0.00000e+00,    1.65890e+04,    0.00000e+00,    4.02900e+02,    0.00000e+00,    2.00280e+00,    0.00000e+00,    4.09697e+02,    0.00000e+00,    1.40118e+02,    0.00000e+00,    2.25353e+01,    0.00000e+00,    2.25123e+01,    0.00000e+00,    9.47803e+00,    0.00000e+00,    1.01126e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:07.310,    1.97045e+00,    0.00000e+00,    1.67510e+04,    0.00000e+00,    4.03941e+02,    0.00000e+00,    2.00402e+00,    0.00000e+00,    4.10823e+02,    0.00000e+00,    1.40123e+02,    0.00000e+00,    2.25356e+01,    0.00000e+00,    2.24719e+01,    0.00000e+00,    9.47396e+00,    0.00000e+00,    1.01193e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:08.157,    1.97188e+00,    0.00000e+00,    1.68123e+04,    0.00000e+00,    4.04603e+02,    0.00000e+00,    2.00560e+00,    0.00000e+00,    4.11521e+02,    0.00000e+00,    1.40128e+02,    0.00000e+00,    2.25359e+01,    0.00000e+00,    2.24603e+01,    0.00000e+00,    9.47144e+00,    0.00000e+00,    1.01144e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:09.005,    1.96898e+00,    0.00000e+00,    1.67796e+04,    0.00000e+00,    4.02831e+02,    0.00000e+00,    2.00258e+00,    0.00000e+00,    4.09706e+02,    0.00000e+00,    1.40121e+02,    0.00000e+00,    2.25348e+01,    0.00000e+00,    2.24559e+01,    0.00000e+00,    9.47033e+00,    0.00000e+00,    1.01125e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:09.854,    1.96692e+00,    0.00000e+00,    1.67470e+04,    0.00000e+00,    4.00947e+02,    0.00000e+00,    2.00042e+00,    0.00000e+00,    4.07776e+02,    0.00000e+00,    1.40131e+02,    0.00000e+00,    2.25355e+01,    0.00000e+00,    2.24798e+01,    0.00000e+00,    9.46967e+00,    0.00000e+00,    1.01155e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:10.700,    1.97192e+00,    0.00000e+00,    1.66545e+04,    0.00000e+00,    4.02943e+02,    0.00000e+00,    2.00532e+00,    0.00000e+00,    4.09767e+02,    0.00000e+00,    1.40106e+02,    0.00000e+00,    2.25360e+01,    0.00000e+00,    2.25083e+01,    0.00000e+00,    9.46948e+00,    0.00000e+00,    1.01172e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:11.549,    1.96843e+00,    0.00000e+00,    1.66979e+04,    0.00000e+00,    4.03297e+02,    0.00000e+00,    2.00186e+00,    0.00000e+00,    4.10145e+02,    0.00000e+00,    1.40041e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.24953e+01,    0.00000e+00,    9.47156e+00,    0.00000e+00,    1.01136e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:12.397,    1.96701e+00,    0.00000e+00,    1.69089e+04,    0.00000e+00,    4.03765e+02,    0.00000e+00,    2.00084e+00,    0.00000e+00,    4.10709e+02,    0.00000e+00,    1.40051e+02,    0.00000e+00,    2.25359e+01,    0.00000e+00,    2.24958e+01,    0.00000e+00,    9.47594e+00,    0.00000e+00,    1.01209e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:13.243,    1.97698e+00,    0.00000e+00,    1.69552e+04,    0.00000e+00,    4.06393e+02,    0.00000e+00,    2.01108e+00,    0.00000e+00,    4.13402e+02,    0.00000e+00,    1.40050e+02,    0.00000e+00,    2.25356e+01,    0.00000e+00,    2.24598e+01,    0.00000e+00,    9.46964e+00,    0.00000e+00,    1.01215e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:14.090,    1.97456e+00,    0.00000e+00,    1.70745e+04,    0.00000e+00,    4.08789e+02,    0.00000e+00,    2.00886e+00,    0.00000e+00,    4.15890e+02,    0.00000e+00,    1.40037e+02,    0.00000e+00,    2.25349e+01,    0.00000e+00,    2.24397e+01,    0.00000e+00,    9.47566e+00,    0.00000e+00,    1.01156e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:14.938,    1.96456e+00,    0.00000e+00,    1.69461e+04,    0.00000e+00,    4.05327e+02,    0.00000e+00,    1.99842e+00,    0.00000e+00,    4.12314e+02,    0.00000e+00,    1.40046e+02,    0.00000e+00,    2.25351e+01,    0.00000e+00,    2.24306e+01,    0.00000e+00,    9.47231e+00,    0.00000e+00,    1.01082e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:15.786,    1.95438e+00,    0.00000e+00,    1.69417e+04,    0.00000e+00,    4.02769e+02,    0.00000e+00,    1.98806e+00,    0.00000e+00,    4.09710e+02,    0.00000e+00,    1.40052e+02,    0.00000e+00,    2.25357e+01,    0.00000e+00,    2.24451e+01,    0.00000e+00,    9.47328e+00,    0.00000e+00,    1.01136e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:16.634,    1.96698e+00,    0.00000e+00,    1.70214e+04,    0.00000e+00,    4.07191e+02,    0.00000e+00,    2.00104e+00,    0.00000e+00,    4.14242e+02,    0.00000e+00,    1.40042e+02,    0.00000e+00,    2.25353e+01,    0.00000e+00,    2.24894e+01,    0.00000e+00,    9.47050e+00,    0.00000e+00,    1.01141e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:17.482,    1.96631e+00,    0.00000e+00,    1.69902e+04,    0.00000e+00,    4.08686e+02,    0.00000e+00,    2.00030e+00,    0.00000e+00,    4.15750e+02,    0.00000e+00,    1.40042e+02,    0.00000e+00,    2.25357e+01,    0.00000e+00,    2.24507e+01,    0.00000e+00,    9.47376e+00,    0.00000e+00,    1.01173e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:18.330,    1.96602e+00,    0.00000e+00,    1.68890e+04,    0.00000e+00,    4.07766e+02,    0.00000e+00,    1.99979e+00,    0.00000e+00,    4.14771e+02,    0.00000e+00,    1.40045e+02,    0.00000e+00,    2.25344e+01,    0.00000e+00,    2.24264e+01,    0.00000e+00,    9.47219e+00,    0.00000e+00,    1.01198e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:19.176,    1.96205e+00,    0.00000e+00,    1.68809e+04,    0.00000e+00,    4.07780e+02,    0.00000e+00,    1.99574e+00,    0.00000e+00,    4.14782e+02,    0.00000e+00,    1.40042e+02,    0.00000e+00,    2.25350e+01,    0.00000e+00,    2.24281e+01,    0.00000e+00,    9.47769e+00,    0.00000e+00,    1.01158e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:20.024,    1.96614e+00,    0.00000e+00,    1.69424e+04,    0.00000e+00,    4.07397e+02,    0.00000e+00,    2.00002e+00,    0.00000e+00,    4.14418e+02,    0.00000e+00,    1.40055e+02,    0.00000e+00,    2.25357e+01,    0.00000e+00,    2.24293e+01,    0.00000e+00,    9.47209e+00,    0.00000e+00,    1.01111e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:20.873,    1.96062e+00,    0.00000e+00,    1.66216e+04,    0.00000e+00,    4.05543e+02,    0.00000e+00,    1.99376e+00,    0.00000e+00,    4.12397e+02,    0.00000e+00,    1.40041e+02,    0.00000e+00,    2.25350e+01,    0.00000e+00,    2.24297e+01,    0.00000e+00,    9.47159e+00,    0.00000e+00,    1.01154e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:21.720,    1.96674e+00,    0.00000e+00,    1.69053e+04,    0.00000e+00,    4.07539e+02,    0.00000e+00,    2.00056e+00,    0.00000e+00,    4.14547e+02,    0.00000e+00,    1.40048e+02,    0.00000e+00,    2.25352e+01,    0.00000e+00,    2.24823e+01,    0.00000e+00,    9.47329e+00,    0.00000e+00,    1.01103e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:22.568,    1.96472e+00,    0.00000e+00,    1.69372e+04,    0.00000e+00,    4.06834e+02,    0.00000e+00,    1.99857e+00,    0.00000e+00,    4.13843e+02,    0.00000e+00,    1.40050e+02,    0.00000e+00,    2.25356e+01,    0.00000e+00,    2.24753e+01,    0.00000e+00,    9.47361e+00,    0.00000e+00,    1.01114e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:23.416,    1.96346e+00,    0.00000e+00,    1.70054e+04,    0.00000e+00,    4.05652e+02,    0.00000e+00,    1.99743e+00,    0.00000e+00,    4.12669e+02,    0.00000e+00,    1.40039e+02,    0.00000e+00,    2.25354e+01,    0.00000e+00,    2.24767e+01,    0.00000e+00,    9.47151e+00,    0.00000e+00,    1.01094e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:24.264,    1.96016e+00,    0.00000e+00,    1.68118e+04,    0.00000e+00,    4.05019e+02,    0.00000e+00,    1.99368e+00,    0.00000e+00,    4.11944e+02,    0.00000e+00,    1.40051e+02,    0.00000e+00,    2.25353e+01,    0.00000e+00,    2.24896e+01,    0.00000e+00,    9.48056e+00,    0.00000e+00,    1.01055e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:25.111,    1.96436e+00,    0.00000e+00,    1.69246e+04,    0.00000e+00,    4.04780e+02,    0.00000e+00,    1.99817e+00,    0.00000e+00,    4.11748e+02,    0.00000e+00,    1.40040e+02,    0.00000e+00,    2.25356e+01,    0.00000e+00,    2.24417e+01,    0.00000e+00,    9.47440e+00,    0.00000e+00,    1.01122e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:33:25.960,    1.96699e+00,    0.00000e+00,    1.70474e+04,    0.00000e+00,    4.03952e+02,    0.00000e+00,    2.00110e+00,    0.00000e+00,    4.10957e+02,    0.00000e+00,    1.40036e+02,    0.00000e+00,    2.25346e+01,    0.00000e+00,    2.24242e+01,    0.00000e+00,    9.46652e+00,    0.00000e+00,    1.01156e+01,    0.00000e+00,              3,     V:5 Flume5
